Alison McGovern,Labour,TRUE,"Labour MP for Wirral South 
  Shadow Minister for Sport. Progressive. 
 alison@alisonmcgovern.org.uk / Due to filters, please email on constituency matters"
Alicia Kearns,Conservative,FALSE,Member of the Foreign Affairs Committee & National Security Strategy Committee. #ButNotMaternity #EndConversionTherapy. Constituents please email me for support
Alexander Stafford,Conservative,FALSE,"Member of Parliament for Rother Valley. BEIS Select Committee. Former 
 @WWF_UK
  & 
 @Shell
 . For constituency issues please email alexander.stafford.mp@parliament.uk"
Alex Sobel,Labour,FALSE,Lab & Coop MP for Leeds NW | alex@alexsobel.co.uk | Shadow Minister for Tourism & Heritage | Husband | Father | Jew
Alex Norris,Labour,TRUE,"Labour & Co-op MP for Nottingham North | Shadow Public Health Minister 
 @LabourHealth"
Alex Davies-Jones,Labour,TRUE,"The first female 
 @WelshLabour
  #MP for #Pontypridd & covering parts of #RCT too! Get in touch: alex.daviesjones.mp@parliament.uk 
  (she/her)"
Alex Cunningham,Labour,TRUE,"Labour MP for Stockton North & Shadow Justice Minister. 
 Please do not DM me with enquiries - email me at alex.cunningham.mp@parliament.uk"
Alex Chalk,Conservative,FALSE,MP for Cheltenham. MOJ minister. Pls contact via alex.chalk.mp@parliament.uk. Thanks!
Alex Burghart,Conservative,TRUE,Conservative MP for Brentwood & Ongar - if you live locally and need a reply please email me at alex.burghart.mp@parliament.uk
Alec Shelbrooke,Conservative,TRUE,"Conservative Member of Parliament for Elmet & Rothwell. UK Head of Delegation to 
 @NATO
  Assembly. Privy Counsellor."
Alberto Costa,Conservative,TRUE,Conservative Member of Parliament for South Leicestershire.
Alan Mak,Conservative,TRUE,"Havant Constituency MP | 
 @Conservatives
  Vice Chairman | 
 @4IR_APPG
  Chairman | 
 @BlossomAwards
  Co-Founder | No replies via Twitter. Use: http://alanmak.org.uk/contact"
Alan Campbell,Labour,FALSE,Member of Parliament for Tynemouth and Opposition Deputy Chief Whip.
Alan Brown,Scottish National Party,TRUE,"MP for Kilmarnock and Loudoun
 Killie through and through
 

 @theSNP"
Afzal Khan,Labour,TRUE,"@UKLabour
  MP for Manchester Gorton. Shadow Deputy Leader of the House of Commons. Contact me: afzal.khan.mp@parliament.uk Retweets not endorsements."
Adam Afriyie,Conservative,FALSE,MP for Windsor since 2005. Prime Minister's Trade Envoy to Ghana. Constituents please contact me at parliament. No casework/correspondence is done on twitter.
Abena Oppong-Asare,Labour,TRUE,"@UKLabour
 ’s Member of Parliament for 
 @E_TLabour
  | For help with casework, please email: abena.oppongasare.mp@parliament.uk | Chair of 
 @LabourWomensNet"
Aaron Bell,Conservative,FALSE,"Member of Parliament for #NewcastleUnderLyme. Member of 
 @CommonsSTC
 .
 

 I cannot handle casework on Twitter: please email aaron.bell.mp@parliament.uk"
